SECNO,REGION,STATE,STATION,LAT,LATITUDE,LONG,LUNIT,LONGITUD,VEGTAT,VEG,SOIL,SOIL2,CMAT,CRR,MCM,MWM,RHIGH,RLOW,RRCORR,TJAN,TFEB,TMAR,TAPR,TMAY,TJUN,TJUL,TAUG,TSEP,TOCT,TNOV,TDEC,TUNIT,RJAN,RFEB,RMAR,RAPR,RMAY,RJUN,RJUL,RAUG,RSEP,ROCT,RNOV,RDEC,RUNIT,ELEV,ELUNIT,COKLM,VEGNU
Z,A,CHINA,PEIPING,N,39.9000,E,DD,116.4700,GS,FD,A2,,11.7222,630.9360,-4.7222,26.0000,248.9200,2.0320,0.1000,-4.7222,-1.7222,5.0000,13.7222,19.8889,24.5000,26.0000,24.7222,19.7778,12.5000,3.6111,-2.6111,C,4.0640,5.0800,8.8900,16.0020,33.0200,83.0580,248.9200,146.0500,57.9120,17.0180,8.8900,2.0320,MM,141.00,FT,120.00,8.00
Z,A,CHINA,POKOTU,N,48.7667,E,DD,121.9167,FBL,FD,M,A1,-1.1574,406.9080,-22.1111,18.7778,105.9180,2.0320,0.1000,-22.1111,-18.6111,-11.0000,0.2778,9.2778,15.3889,18.7778,16.3889,9.1111,0.5000,-11.7778,-20.1111,C,2.0320,2.0320,2.0320,9.9060,27.9400,84.0740,105.9180,96.0120,60.9600,8.8900,5.0800,2.0320,MM,2279.00,FT,870.00,20.00
Z,A,CHINA,SHANGHAI,N,31.2000,E,DD,121.4300,FBE,,A2,,15.0278,1135.3800,3.2778,26.7778,180.3400,35.5600,-2.0000,3.2778,4.0000,7.7778,13.3889,18.6111,22.8889,26.7778,26.7778,22.7222,17.3889,11.1111,5.6111,C,48.2600,58.4200,83.8200,91.4400,93.9800,180.3400,147.3200,144.7800,127.0000,73.6600,50.8000,35.5600,MM,23.00,FT,2.00,4.00
Z,A,CHINA,SHASHIH,N,30.3000,E,DD,112.2500,FBE,,A2,,16.2593,1221.7400,4.7778,27.7778,213.3600,17.7800,-1.0000,4.7778,5.7222,9.6111,15.2778,21.0000,24.8889,27.2778,27.7778,23.0000,17.7778,11.7222,6.2778,C,30.4800,38.1000,81.2800,127.0000,132.0800,170.1800,213.3600,152.4000,91.4400,104.1400,63.5000,17.7800,MM,167.00,FT,876.00,4.00
Z,A,CHINA,SIAN,N,34.2500,E,DD,108.9100,FBO,FD,D,H,14.0926,557.5300,-0.6111,27.5000,105.9180,4.0640,1.0000,-0.6111,2.7222,8.8889,14.7222,20.8889,25.8889,27.5000,25.8889,20.2222,14.5000,7.0000,1.5000,C,4.0640,7.8740,17.0180,39.8780,52.0700,55.8800,90.9320,105.9180,104.9020,58.9280,14.9860,5.0800,MM,1295.00,FT,947.00,17.00
Z,A,CHINA,TENGCHUNG,N,25.0000,E,DD,98.0600,FE,FMO,H,,15.3981,1497.8380,8.5000,20.3889,312.9280,11.9380,-1.0000,8.5000,9.7222,13.2778,15.7778,18.2778,19.8889,20.2778,20.3889,19.7778,16.8889,12.5000,9.5000,C,11.9380,39.8780,36.0680,68.0720,129.0320,235.9660,312.9280,281.9400,161.0360,157.9880,40.8940,22.0980,MM,5359.00,FT,1000.00,1.00
Z,A,CHINA,TIENTSIN,N,39.1200,E,DD,117.2000,FD,,A2,H,12.1250,525.0180,-4.0000,26.5000,180.0860,3.0480,0.1000,-4.0000,-1.7222,4.7778,13.1111,19.5000,24.2778,26.5000,25.7778,20.7778,14.0000,4.7222,-2.2222,C,4.0640,3.0480,8.8900,16.0020,26.9240,59.9440,180.0860,148.0820,48.0060,14.9860,10.9220,4.0640,MM,16.00,FT,40.00,10.00
Z,A,CHINA,TURNABOUT,N,25.4333,E,DD,119.9333,FBE,,U,,18.9074,1106.9320,9.7222,27.2222,182.1180,37.0840,-2.0000,10.5000,9.7222,11.6111,15.7222,20.6111,24.3889,27.2222,27.2222,25.7778,22.0000,18.1111,14.0000,C,40.8940,81.0260,106.9340,125.9840,154.9400,182.1180,93.9800,108.9660,86.1060,45.9740,37.0840,42.9260,MM,213.00,FT,16.00,4.00
Z,A,CHINA,YUEYANG,N,29.4000,E,DD,113.1700,FBE,,A2,,16.6528,1342.1360,3.2778,28.7222,194.0560,39.1160,-1.0000,3.2778,5.5000,10.6111,16.2778,21.7778,25.3889,28.7222,28.3889,23.7778,17.8889,12.1111,6.1111,C,39.1160,77.9780,125.9840,166.8780,192.0240,194.0560,124.9680,107.9500,83.0580,86.1060,100.0760,43.9420,MM,249.00,FT,719.00,4.00
Z,A,CHINA,YUNGKANG,N,28.0200,E,DD,120.6300,FBE,,U,A2,18.2407,1720.8500,8.2778,28.2222,263.9060,43.9420,-2.0000,8.2778,8.3889,11.5000,16.2778,20.7778,24.8889,28.1111,28.2222,25.0000,20.8889,15.7778,10.7778,C,50.0380,88.9000,133.0960,147.0660,187.9600,263.9060,202.9460,254.0000,205.9940,87.8840,55.1180,43.9420,MM,13.00,FT,116.00,4.00
Z,A,HONGKONG,HONGKONG,N,22.3000,E,DD,48.2500,FBE,,U,,22.5972,2265.1720,15.3889,28.3889,479.0440,17.0180,-1.0000,15.3889,15.7778,18.2222,21.7778,25.6111,27.5000,28.3889,27.8889,27.2778,24.7222,21.2222,17.3889,C,29.9720,59.9440,70.1040,133.0960,331.9780,479.0440,286.0040,415.0360,363.9820,33.0200,45.9740,17.0180,MM,108.00,FT,8.00,4.00
Z,A,INDIA,ADONI,N,15.6333,E,DD,77.2833,DTW,,A3,,26.5602,664.2100,25.7778,28.0556,175.0060,3.0480,5.0000,25.9444,25.7778,26.7778,28.0556,27.6667,26.6667,26.5000,26.4444,26.1667,26.2778,26.3889,26.0556,C,3.0480,9.9060,5.0800,18.0340,39.1160,74.9300,101.0920,105.9180,175.0060,91.9480,36.0680,4.0640,MM,2600.00,FT,300.00,13.00
Z,A,INDIA,ALIBAG,N,18.6300,E,DD,72.8600,FE,FMO,V,,26.3241,2123.9988,22.9444,29.1111,699.0080,0.0254,2.0000,22.9444,23.5000,25.6667,27.6667,29.1111,28.3889,27.2778,26.8333,26.7778,27.3889,26.1111,24.2222,C,2.0320,0.0254,0.0254,2.0320,17.0180,528.0660,699.0080,445.0080,309.8800,89.9160,27.9400,3.0480,MM,22.00,FT,3.00,2.00
Z,A,INDIA,ALLEPPY,N,9.5500,E,DD,76.4167,FE,FMO,O,,27.3148,3098.0380,26.0556,29.1111,686.0540,41.9100,2.0000,27.2778,27.7778,28.7778,29.1111,28.4444,26.7222,26.0556,26.1667,26.5556,26.7778,27.0000,27.1111,C,41.9100,52.0700,66.0400,138.9380,313.9440,686.0540,513.0800,381.0000,267.9700,309.1180,264.9220,62.9920,MM,13.00,FT,2.00,1.00
Z,A,INDIA,ANANTAPUR,N,14.6833,E,DD,77.6167,DTW,STG,A3,,27.6157,583.6920,23.1667,32.0556,150.1140,3.0480,5.0000,23.8333,26.0000,29.2222,32.0556,31.9444,29.7222,28.0556,27.9444,27.7778,26.9444,24.7222,23.1667,C,5.0800,6.0960,3.0480,14.9860,53.0860,50.0380,52.0700,85.0900,150.1140,99.0600,57.9120,7.1120,MM,3400.00,FT,275.00,13.00
Z,A,INDIA,AROGYAVAR,N,13.5300,E,DD,78.5000,DTW,STG,A3,,24.9583,697.4840,20.5000,29.1111,166.1160,2.0320,5.0000,21.2222,23.3889,26.1667,28.3333,29.1111,27.3333,25.8333,25.8333,25.5000,24.2222,22.0556,20.5000,C,5.0800,2.0320,4.0640,36.0680,58.9280,54.1020,86.1060,74.9300,113.0300,166.1160,60.9600,36.0680,MM,2299.00,FT,185.00,13.00
Z,A,INDIA,AURANGABA,N,19.8833,E,DD,75.3333,STG,,V,,26.0278,792.2260,21.3333,32.3889,188.9760,3.0480,2.0000,21.7778,23.9444,27.8333,31.0556,32.3889,28.9444,25.6667,25.2222,25.3333,25.6111,23.2222,21.3333,C,3.0480,3.0480,4.0640,7.1120,17.0180,140.9700,188.9760,146.0500,179.0700,61.9760,32.0040,8.8900,MM,1905.00,FT,260.00,6.00
Z,A,INDIA,BAGDOGRA,N,26.6300,E,DD,88.3200,FMO,FE,A3,,23.9954,2104.8980,16.3333,28.2222,464.0580,2.0320,-2.0000,16.3333,18.7778,22.7778,26.3889,27.4444,27.6667,27.8333,28.2222,27.7778,25.5000,21.2778,17.9444,C,7.8740,16.0020,20.0660,80.0100,260.0960,464.0580,417.5760,370.0780,340.1060,118.1100,8.8900,2.0320,MM,429.00,FT,460.00,2.00
Z,A,INDIA,BALASORE,N,21.5000,E,DD,86.9333,FMO,,U,,26.7269,1690.1160,20.5000,31.5556,335.0260,8.8900,3.0000,20.6111,23.1667,27.6111,30.5000,31.5556,30.4444,28.7222,28.6667,28.5556,27.1111,23.2778,20.5000,C,17.0180,30.9880,38.1000,48.0060,98.0440,233.9340,318.0080,335.0260,287.0200,230.1240,44.9580,8.8900,MM,65.00,FT,25.00,2.00
Z,A,INDIA,BANGALORE,N,12.9700,E,DD,77.5800,DTW,STG,A3,,24.0370,888.7460,20.5000,28.2222,164.0840,7.1120,2.0000,20.9444,23.1111,25.6667,27.2778,26.8889,24.2778,28.2222,23.2778,23.2778,23.2222,21.7778,20.5000,C,7.1120,8.8900,10.9220,44.9580,106.9340,71.1200,110.9980,136.9060,164.0840,152.9080,60.9600,12.9540,MM,3020.00,FT,290.00,6.00
Z,A,INDIA,BAREILLY,N,28.3667,E,DD,79.4000,STG,,A3,,25.2500,1070.8640,15.2778,33.2778,345.9480,3.0480,1.0000,15.2778,17.8333,23.2778,29.2222,33.1667,33.2778,30.0000,29.1111,28.8333,25.8889,20.5000,16.6111,C,24.8920,22.0980,13.9700,7.8740,14.9860,102.1080,345.9480,296.9260,171.9580,61.9760,3.0480,5.0800,MM,567.00,FT,1000.00,6.00
Z,A,INDIA,BARMER,N,25.7500,E,DD,71.3800,D,,D,,27.2454,311.4040,17.4444,34.3333,138.9380,2.0320,3.0000,17.4444,20.9444,26.2778,31.5000,34.3333,33.7778,31.2222,29.4444,29.8889,28.8333,23.7222,19.5556,C,5.0800,4.0640,3.0480,3.0480,8.8900,22.0980,87.1220,138.9380,33.0200,2.0320,2.0320,2.0320,MM,636.00,FT,398.00,28.00
Z,A,INDIA,BELGAUM,N,15.8500,E,DD,74.5333,FMO,STG,D,,24.0278,1550.9240,21.6111,27.6111,518.9220,1.0160,3.0000,22.0556,23.6667,26.5000,27.6111,27.2778,24.0556,22.5000,22.5000,23.0000,24.3333,23.2222,21.6111,C,1.0160,2.0320,11.9380,57.9120,92.9640,223.0120,518.9220,303.0220,120.9040,175.0060,37.0840,7.1120,MM,2469.00,FT,82.00,6.00
Z,A,INDIA,BELLARY,N,15.1500,E,DD,76.8500,STG,FMO,A3,V,27.5370,518.9220,23.3333,31.8333,109.9820,2.0320,4.0000,23.9444,26.6111,29.6667,31.7778,31.8333,29.2222,27.7778,27.4444,27.2778,26.7778,24.7778,23.3333,C,2.0320,2.0320,4.0640,23.8760,60.9600,42.9260,48.0060,80.0100,109.9820,108.9660,30.9880,5.0800,MM,1472.00,FT,284.00,6.00
Z,A,INDIA,BHARATPUR,N,27.2500,E,DD,77.4300,STG,,D,,25.6492,697.3370,14.7800,35.0000,217.0010,2.0320,2.0000,14.7800,18.0000,23.7800,29.6700,34.5000,35.0000,30.8900,29.2800,28.8900,26.2200,20.6100,16.1700,C,15.3250,13.9700,10.5830,5.4190,11.2610,58.6740,200.7450,217.0010,137.9220,18.9650,2.0320,5.4400,MM,229.00,FT,750.00,6.00
Z,A,INDIA,BHUJ-INDI,N,23.2500,E,DD,69.8000,D,,D,,26.5509,349.5040,18.1111,32.1667,164.0840,1.0160,2.0000,18.1111,21.0000,26.1667,30.1667,32.1667,32.0556,29.6667,28.5000,28.6667,28.5556,23.9444,19.6111,C,3.0480,5.0800,1.0160,1.0160,7.8740,22.0980,164.0840,96.0120,38.1000,7.1120,2.0320,2.0320,MM,262.00,FT,68.00,28.00
Z,A,INDIA,BIDAR,N,17.9167,E,DD,77.5333,STG,DTW,A3,,25.9352,977.1380,21.6667,32.2778,243.0780,2.0320,2.0000,22.3889,24.8889,28.2778,30.7222,32.2778,28.1111,25.1667,24.8333,24.8889,25.0556,22.9444,21.6667,C,2.0320,7.1120,17.0180,26.9240,28.9560,147.0660,243.0780,185.9280,212.0900,73.9140,29.9720,3.0480,MM,2177.00,FT,386.00,6.00
Z,A,INDIA,BIJAPUR,N,16.8200,E,DD,75.7200,STG,FMO,V,,26.3519,573.0240,22.1111,31.2222,134.8740,1.0160,4.0000,23.2222,25.5000,28.6667,30.8889,31.2222,27.8333,25.8889,25.7222,25.8333,25.7778,23.5556,22.1111,C,3.0480,1.0160,8.8900,25.9080,39.1160,68.0720,78.9940,85.0900,134.8740,97.0280,25.9080,5.0800,MM,1948.00,FT,255.00,6.00
Z,A,INDIA,BIKANER,N,28.0000,E,DD,73.3000,D,,D,,25.9352,307.3400,13.6667,35.5000,104.9020,2.0320,2.0000,13.6667,17.1667,23.1111,29.2222,34.6111,35.5000,33.4444,31.3333,30.8889,26.9444,20.1667,15.1667,C,6.0960,7.1120,6.0960,5.0800,7.8740,26.9240,87.1220,104.9020,44.9580,6.0960,3.0480,2.0320,MM,734.00,FT,398.00,28.00
Z,A,INDIA,BIRHOR-H&,N,23.4100,E,DD,84.3800,FMO,,A3,,23.7875,1367.2150,16.1900,31.7200,391.6680,4.4200,3.0000,16.2500,18.6700,23.5800,28.5300,31.7200,30.0600,26.2300,26.0800,25.8600,23.5600,18.7200,16.1900,C,28.0250,30.3110,23.3680,14.3090,33.0200,165.3540,375.0730,391.6680,216.3230,73.6600,11.6840,4.4200,MM,1546.00,FT,275.00,2.00
Z,A,INDIA,CALCUTTA,N,22.5300,E,DD,88.3300,FMO,FE,A3,,26.9398,1582.9280,20.2222,31.1667,306.0700,3.0480,3.0000,20.2222,23.0000,27.8889,30.6667,31.1667,30.3889,29.1667,29.1667,29.2222,27.8333,23.9444,20.6111,C,13.9700,23.8760,26.9240,42.9260,120.9040,259.0800,300.9900,306.0700,290.0680,160.0200,35.0520,3.0480,MM,19.00,FT,80.00,2.00
Z,A,INDIA,CHAIBASA,N,22.5500,E,DD,85.8167,FMO,,U,,26.4398,1313.9420,19.1667,33.6667,324.1040,2.0320,2.0000,19.2778,21.7778,27.0000,31.5000,33.6667,31.7222,28.5000,28.2222,28.2222,26.2778,21.9444,19.1667,C,16.0020,27.9400,23.8760,27.9400,62.9920,176.0220,324.1040,314.9600,217.9320,99.0600,21.0820,2.0320,MM,741.00,FT,158.00,2.00
Z,A,INDIA,CHENCHU-H,N,16.2500,E,DD,78.9700,STG,,A3,,25.3425,1410.2420,22.4700,29.0800,404.1140,3.0480,2.0000,22.8300,24.5000,26.6700,28.3300,29.0800,27.1700,24.7800,24.7500,25.0300,24.9200,23.5800,22.4700,C,3.0480,6.3500,14.0550,48.3450,71.9670,201.3370,404.1140,277.3680,175.0060,141.3090,59.0130,8.3300,MM,400.00,FT,200.00,6.00
Z,A,INDIA,DALHOUSIE,N,32.5333,E,DD,75.9667,STG,,A3,H,15.6898,2493.7720,6.5000,23.0000,620.0140,21.0820,1.0000,6.5000,8.7778,12.8333,17.3333,20.7778,23.0000,20.2778,19.6111,19.2222,16.6667,13.1667,10.1111,C,204.9780,155.9560,148.5900,76.9620,68.0720,117.0940,620.0140,614.9340,298.9580,83.0580,21.0820,84.0740,MM,6425.00,FT,1130.00,2.00
Z,A,INDIA,DEESA,N,24.2000,E,DD,72.2000,D,STG,D,A3,26.8519,575.3100,19.1111,33.5556,243.0780,0.0000,2.0000,19.1111,22.1667,26.3889,30.3889,33.5556,33.0556,29.4444,28.3333,28.2778,27.5000,23.5556,20.4444,C,2.0320,0.0000,0.0000,0.0000,0.0000,55.1180,243.0780,164.0840,93.9800,14.9860,2.0320,0.0000,MM,446.00,FT,145.00,28.00
Z,A,INDIA,FEROZEPOR,N,30.9167,E,DD,74.6666,STG,D,A3,,23.9815,536.9560,12.2222,33.7222,152.9080,4.0640,1.0000,12.2222,15.5000,20.3889,26.1111,30.9444,33.7222,31.6111,30.7222,29.0000,24.8889,18.6111,14.0556,C,35.0520,11.9380,22.0980,4.0640,6.0960,34.0360,152.9080,124.9680,97.0280,25.9080,8.8900,13.9700,MM,655.00,FT,975.00,6.00
Z,A,INDIA,GANNAVARA,N,16.5500,E,DD,80.8000,STG,,A3,,28.5231,937.0060,24.3889,33.7222,198.1200,6.0960,2.0000,24.6111,26.4444,28.9444,31.7222,33.7222,32.3889,28.9444,28.6111,28.7778,27.8333,25.8889,24.3889,C,6.0960,9.9060,13.9700,17.0180,44.9580,108.9660,198.1200,173.9900,161.0360,119.8880,76.9620,6.0960,MM,78.00,FT,7.00,6.00
Z,A,INDIA,GIR-ANIM,N,21.2200,E,DD,70.5800,STG,,D,,26.3525,625.6380,20.4200,30.7200,279.4000,1.0240,1.0000,20.4200,22.0800,25.5300,28.4200,30.5600,30.7200,28.3100,27.4700,27.5000,27.8600,25.3300,22.0300,C,1.3550,1.3630,1.0240,2.3790,5.4190,109.3050,279.4000,125.9840,71.3740,20.5740,4.7410,2.7200,MM,1166.83,FT,45.00,6.00
Z,A,INDIA,GOPALPUR,N,19.2600,E,DD,84.8800,FMO,,A3,,26.6481,1210.8180,22.0556,29.5556,278.8920,7.8740,4.0000,22.1667,24.1667,26.6111,28.1111,29.4444,29.5556,28.4444,28.6111,28.7222,27.5000,24.3889,22.0556,C,7.8740,22.0980,22.0980,14.9860,51.0540,140.9700,193.0400,199.8980,184.9120,278.8920,80.0100,14.9860,MM,55.00,FT,6.00,2.00
Z,A,INDIA,GUNA,N,24.6500,E,DD,77.3200,FMO,,V,,24.6991,1221.7400,16.5000,33.6667,388.8740,5.0800,2.0000,16.5000,19.0000,24.0000,29.1667,33.6667,32.5556,27.5556,26.2778,26.3889,24.5556,19.7778,16.9444,C,20.0660,8.8900,10.9220,5.0800,13.9700,130.0480,388.8740,382.0160,214.1220,23.8760,14.9860,8.8900,MM,1567.00,FT,580.00,2.00
Z,A,INDIA,HAZARIBAG,N,23.9800,E,DD,85.3700,FMO,,U,A3,23.7917,1319.0220,16.2222,31.2222,350.0120,5.0800,3.0000,16.2222,18.5556,23.7778,28.6111,31.2222,29.6667,26.3333,26.1111,25.9444,23.6111,19.1667,16.2778,C,30.9880,25.9080,20.0660,14.9860,48.0060,165.1000,335.0260,350.0120,232.9180,80.0100,10.9220,5.0800,MM,2004.00,FT,315.00,2.00
Z,A,INDIA,HILL_PAND,N,9.2500,E,DD,77.2500,STG,,A3,,28.9867,850.6200,25.5600,31.8900,177.0380,18.5420,5.0000,25.5600,27.0000,29.2200,30.8300,31.8900,31.5000,30.7200,30.2800,29.8900,28.5000,26.7800,25.6700,C,31.4960,18.5420,22.4790,73.0250,54.4830,27.9400,40.5130,91.0590,97.9170,177.0380,157.9880,58.1400,MM,2985.83,FT,98.00,6.00
Z,A,INDIA,JAISALMER,N,26.9000,E,DD,70.9167,D,,D,,26.5370,218.4400,15.7778,34.3333,89.9160,1.0160,1.0000,15.7778,19.3889,24.7778,29.6111,33.7222,34.3333,32.1111,30.7222,30.3889,28.1111,22.0556,17.4444,C,2.0320,1.0160,3.0480,2.0320,5.0800,7.1120,89.9160,86.1060,13.9700,1.0160,5.0800,2.0320,MM,793.00,FT,402.00,28.00
Z,A,INDIA,JALDAPURA,N,26.5100,E,DD,89.2600,FMO,FE,A3,,23.9783,2666.0570,17.5300,27.0600,571.5000,2.8050,-2.0000,17.5300,19.8100,23.6400,26.6400,26.9200,26.7200,26.9200,27.0600,26.8300,25.1700,21.6700,18.8300,C,8.6360,17.7800,35.4960,138.4300,331.2790,571.5000,527.2400,475.7420,384.7470,157.2260,15.1760,2.8050,MM,3149.00,FT,555.00,2.00
Z,A,INDIA,JAMUI,N,24.9300,E,DD,86.3000,FMO,,A3,,26.3935,956.0560,17.6667,33.3889,247.9040,1.0160,2.0000,17.6667,20.7778,26.3889,31.4444,33.3889,32.2778,29.4444,29.1667,28.7222,26.7778,22.0000,18.6667,C,33.0200,5.0800,8.8900,7.8740,38.1000,107.9500,247.9040,226.0600,196.0880,81.0260,3.0480,1.0160,MM,268.00,FT,290.00,2.00
Z,A,INDIA,KADAR-H&G,N,10.2500,E,DD,77.1700,FMO,,O,,14.2217,1672.3030,12.5000,16.5600,274.0660,32.0040,6.0000,12.5000,13.2800,14.6100,15.7200,16.5600,15.3300,14.2800,14.5000,14.5000,13.9400,12.9400,12.5000,C,62.9920,32.0040,64.0080,166.1160,156.9720,103.8860,117.0940,163.0680,161.0360,249.9360,274.0660,121.1250,MM,1536.67,FT,100.00,7.00
Z,A,INDIA,KALINGAPA,N,18.3300,E,DD,84.1300,FMO,,A3,,27.1481,985.7740,22.2222,30.6667,218.9480,4.0640,5.0000,22.5556,24.7222,27.3333,29.3889,30.6667,30.3333,28.7778,28.9444,28.7778,27.6111,24.4444,22.2222,C,4.0640,12.9540,11.9380,18.0340,41.9100,114.0460,163.0680,157.9880,176.0220,218.9480,56.8960,9.9060,MM,19.00,FT,8.00,2.00
Z,A,INDIA,KANHA-ANI,N,22.3300,E,DD,79.8000,FMO,,V,,25.6167,1424.4510,18.8100,34.1400,466.0050,5.1000,2.0000,18.9200,21.5000,25.6400,30.1400,34.1400,32.0800,27.0600,26.5800,26.8100,25.0800,20.6400,18.8100,C,21.3360,20.3200,18.2880,11.6840,10.5830,165.0150,466.0050,409.3630,220.3870,60.0290,16.3410,5.1000,MM,1761.17,FT,562.00,2.00
Z,A,INDIA,KARNAL,N,29.7000,E,DD,77.0333,STG,,A3,,24.3148,760.9840,13.6111,33.1111,230.1240,7.1120,2.0000,13.6111,16.6111,21.7778,27.5000,31.9444,33.1111,30.2778,28.9444,28.4444,24.3889,19.5556,15.6111,C,39.8780,22.0980,23.1140,8.8900,7.8740,59.9440,151.8920,230.1240,131.0640,71.1200,7.1120,7.8740,MM,816.00,FT,960.00,6.00
Z,A,INDIA,KAZARANGA,N,26.6800,E,DD,91.7000,FE,,A3,,20.6183,2026.0530,13.5300,25.0300,419.1000,5.6100,-1.0000,13.5300,15.6700,19.6700,22.4400,23.2200,24.3300,25.0300,24.9700,24.3900,21.8100,17.7800,14.5800,C,12.9540,23.4950,56.0070,130.9370,299.5930,419.1000,348.4880,298.9580,252.4760,154.9400,23.4950,5.6100,MM,1899.17,FT,430.00,1.00
Z,A,INDIA,MAINPURI,N,27.2333,E,DD,79.0500,STG,,A3,,25.7546,761.7460,15.2222,34.7778,246.8880,2.0320,2.0000,15.2222,18.0556,23.7222,29.7222,34.2222,34.7778,30.8333,29.5000,29.2222,26.4444,20.8333,16.5000,C,17.0180,8.8900,11.9380,6.0960,10.9220,64.0080,196.0880,246.8880,151.8920,39.8780,2.0320,6.0960,MM,514.00,FT,850.00,6.00
Z,A,INDIA,MEERUT,N,29.0167,E,DD,77.7167,STG,,A3,H,24.7407,837.6920,14.2778,33.4444,246.8880,2.0320,1.0000,14.2778,17.1667,22.5556,28.1667,32.3889,33.4444,30.3333,29.2222,28.8333,25.2222,19.6111,15.6667,C,29.9720,29.9720,14.9860,7.8740,8.8900,71.1200,246.8880,229.1080,151.8920,37.0840,2.0320,7.8740,MM,728.00,FT,930.00,6.00
Z,A,INDIA,MIRAJ,N,16.8167,E,DD,74.6833,FMO,STG,V,O,25.5417,639.0640,22.1667,30.0556,116.0780,0.0000,2.0000,22.4444,24.2778,27.3889,29.7778,30.0556,26.9444,24.7778,24.5556,24.9444,25.5556,23.6111,22.1667,C,3.0480,0.0000,4.0640,29.9720,55.8800,71.1200,116.0780,101.0920,104.9020,106.9340,41.9100,4.0640,MM,1817.00,FT,146.00,2.00
Z,A,INDIA,NIMACH,N,24.4667,E,DD,74.9000,STG,,A3,,25.0509,895.8580,17.1111,33.0556,296.9260,1.0160,2.0000,17.1111,19.7778,24.7778,29.6111,33.0556,31.3889,27.3333,26.1667,26.3889,25.5556,21.2778,18.1667,C,10.9220,3.0480,4.0640,3.0480,5.0800,105.9180,296.9260,280.9240,145.0340,32.0040,7.8740,1.0160,MM,1626.00,FT,300.00,6.00
Z,A,INDIA,PALIYANS-,N,9.7500,E,DD,77.5000,STG,FMO,A3,,21.6042,1124.5990,19.0300,24.2200,201.3370,23.0290,5.0000,19.0300,20.1400,21.9200,23.2800,24.2200,23.4200,22.5000,22.3900,22.1900,21.2200,19.8600,19.0800,C,41.9950,23.0290,36.3220,104.0550,88.6460,53.2550,66.0400,115.0620,118.9570,201.3370,196.6810,79.2200,MM,2636.67,FT,85.00,3.00
Z,A,INDIA,PARBHANI,N,19.1333,E,DD,76.8333,STG,,V,,26.7917,853.4400,21.1111,34.2222,214.8840,7.8740,4.0000,21.9444,24.7778,28.5000,31.9444,34.2222,30.7778,27.2778,26.2778,26.5000,25.7222,22.4444,21.1111,C,8.8900,7.8740,10.9220,9.9060,19.0500,153.9240,192.0240,144.0180,214.8840,49.0220,34.0360,8.8900,MM,1387.00,FT,403.00,6.00
Z,A,INDIA,PATNA,N,25.6200,E,DD,85.1700,FMO,,A3,,26.1898,1110.2340,17.2778,32.4444,307.0860,2.0320,3.0000,17.2778,19.8333,25.7778,30.4444,32.4444,31.8889,29.7778,29.3333,29.2778,27.4444,22.5000,18.2778,C,21.0820,20.0660,7.1120,7.8740,27.9400,138.9380,265.9380,307.0860,243.0780,62.9920,6.0960,2.0320,MM,173.00,FT,498.00,2.00
Z,A,INDIA,PHALODI,N,27.1300,E,DD,72.3700,D,,D,,26.9861,241.0460,14.6667,34.3889,92.9640,1.0160,2.0000,14.6667,29.2222,24.0000,29.7222,34.1111,34.3889,32.0000,30.1667,30.0556,27.4444,21.7222,16.3333,C,4.0640,6.0960,4.0640,2.0320,8.8900,23.1140,71.8820,92.9640,23.8760,1.0160,1.0160,2.0320,MM,767.00,FT,475.00,28.00
Z,A,INDIA,RAJKOT,N,22.3000,E,DD,70.7833,STG,,D,,26.7176,673.3540,19.3889,32.6111,293.1160,0.0000,2.0000,19.3889,21.8889,26.2778,30.0556,32.6111,32.0000,28.7778,27.7778,27.8889,28.1667,24.8333,20.9444,C,1.0160,0.0000,1.0160,2.0320,7.1120,99.0600,293.1160,143.0020,92.9640,24.8920,5.0800,4.0640,MM,452.00,FT,100.00,6.00
Z,A,INDIA,RENTACHIN,N,16.5500,E,DD,79.5500,DTW,STG,A3,,28.9537,718.0580,23.3333,35.0556,146.0500,0.0000,4.0000,24.2778,27.0000,30.2778,32.8333,35.0556,32.7778,29.7222,29.7778,29.1111,28.0556,25.2222,23.3333,C,0.0000,9.9060,6.0960,20.0660,40.8940,86.1060,116.0780,115.0620,146.0500,123.9520,40.8940,12.9540,MM,347.00,FT,165.00,13.00
Z,A,INDIA,SHIMOGA,N,13.9333,E,DD,75.6333,STG,FMO,O,A3,24.9120,821.9440,21.6667,28.9444,223.0120,2.0320,3.0000,22.5556,24.5000,27.2222,28.9444,28.1667,25.3333,23.9444,24.0556,24.5556,24.7778,23.2222,21.6667,C,4.0640,2.0320,8.8900,32.0040,74.9300,103.8860,223.0120,115.0620,84.0740,118.1100,44.9580,10.9220,MM,1872.00,FT,106.00,6.00
Z,A,INDIA,SRINAGAR,N,34.0833,E,DD,74.8333,DTG,FMO,H,,13.3657,664.7180,1.0556,24.6111,103.8860,18.0340,-4.0000,1.0556,3.5556,8.4444,13.3333,17.8889,21.7222,24.6111,23.8889,20.5000,14.1667,7.7222,3.5000,C,72.8980,71.8820,103.8860,77.9780,62.9920,36.0680,60.9600,62.9920,32.0040,28.9560,18.0340,36.0680,MM,5202.00,FT,1240.00,19.00
